,page,nick,area,ip,time,content,agree,rank,usertype
1507,171,CaptainChoi,澳门,125.31.33.2,2018-08-08 10:18:23,这节奏带的厉害,0,0,wb
1508,171,低血压monster,上海,223.104.212.82,2018-08-08 10:17:38,那是不是因为现在工资低物价高的问题？拉不出屎怪马桶？,0,0,wb
1509,171,Makehoshi,上海,101.90.255.131,2018-08-08 10:17:38,枪毙枪毙！统统枪毙！,0,0,wb
1510,172,只看不说话2018,辽宁沈阳,42.249.4.230,2018-08-08 10:17:37,国家转移债务然后让年轻人背锅,0,0,wb
1511,172,坐在悬崖边的自己,北京海淀,219.239.227.238,2018-08-08 10:17:19,没事，当年也是这么说我们80后的,0,0,wb
1512,172,蘭南凌哀,北京,210.12.222.145,2018-08-08 10:17:16,锅从天上来（虽然不是90后…）,0,0,wb
1513,172,巴厘废人,广东深圳,117.136.40.177,2018-08-08 10:17:07,我们的钱不是进房市了吗?!整个社会消费都不活跃，中下层更是消费枯竭，财富愈加集中在1%那批人手上，哪来的年轻人都爱举债高消费。我们没有比父母那辈子人更容易获得财富。我们还在日益奔忙疲惫不堪为了自己，自由，养老，父母还没出现的孩子攒钱。举报了，垃圾博。,0,0,wb
1514,172,南溟小太阳,江西南昌,223.104.170.143,2018-08-08 10:17:04,哪个下水道没盖好让你爬出来了？,0,0,wb
1515,172,spa310,广东汕头,223.74.123.234,2018-08-08 10:16:59,笑死了,0,0,wb
1516,172,id_大魔王,浙江绍兴,124.91.242.54,2018-08-08 10:16:58,需要拉动内需的时候，又在天天逼你消费,0,0,wb
1517,172,尼尼金L,江苏苏州,223.104.145.142,2018-08-08 10:16:49,厚厚，不如你去跟银行聊聊？,0,0,wb
1518,172,浅浅潋潋,云南昆明,223.104.12.196,2018-08-08 10:16:49,呵呵……[吐][吐][吐],0,0,wb
1519,172,akwz1000,江苏南京,180.111.182.110,2018-08-08 10:16:36,每天辛苦上班还贷，突然一口锅掉下来了，是知道我想吃火锅了？,0,0,pc
1520,173,狐狸的四点钟,湖北武汉,111.172.28.6,2018-08-08 10:16:31,还好我已经不是年轻人了[皱眉],0,0,wb
1521,173,深海不剩星光S,上海,223.104.5.214,2018-08-08 10:16:26,哪个看过几篇经济学文章的编辑写的，自以为懂经济学了？举例说的中国家庭负债率有可能会增长，请问家里事只有年轻人在消费吗？黑也找点有水平的材料行吗？,0,0,wb
1522,173,bride-波斯猫超可爱,湖北武汉,59.172.40.31,2018-08-08 10:16:21,且不说这种借贷行为是否存在吧，以上所指的千禧一代基本上在95年以后，你摸着良心问问你自己有多少人大学毕业了，工作了，你上面说的千禧一代他妈大部分还在学校，我就不信一群学生还能把拖累国家经济，前代透支的锅给后代背是几个意思，你不如说全部年轻人该死砍了算了吧,0,0,wap
1523,173,天上云汐,四川成都,125.71.210.89,2018-08-08 10:16:21,想当年和“中日小学生夏令营”的谣言一起盛行的就是传说中的“中美两国老太太买房”了，这不都是你们这群掌握话语权的“大人们”谆谆教诲的吗？要学人美国老太太开心借贷住大房子一辈子临死才还完钱，千万别学中国老太太存一辈子钱到了没住几天就死了吗？等我们长大了实践了，又把锅砸给我们了？[二哈],0,0,wb
1524,173,北京技广达,北京,180.149.134.10,2018-08-08 10:16:20,问问那些有债务，有几个最大的债务不是房贷？,0,0,wb
1525,173,怒吼的黄金狮子,甘肃兰州,124.152.206.176,2018-08-08 10:16:02,啥锅都甩给房子么[摊手]从校园贷和裸贷就能看出来消费理念不同而已。,0,0,wb
1526,173,林云婷-,福建福州,140.243.242.93,2018-08-08 10:16:00,人在家中宅 锅从天上砸破屋顶来[二哈],0,0,wb
1527,173,开飞机的Jerry,江苏无锡,121.235.152.169,2018-08-08 10:15:52,国外的星巴克多少钱一杯了解一下，国外普通城市的房价物价了解一下。,0,0,wb
1528,173,嘿嘿呵呵哈哈丿,广东东莞,101.247.251.179,2018-08-08 10:15:45,人在家中宅，锅从天上来。,0,0,wb
1529,173,Ling_Qi,北京海淀,10.75.12.156,2018-08-08 10:15:21,@新浪财经 一本正经放屁,0,0,wb
1530,174,Kotorizxx,四川,223.104.214.63,2018-08-08 10:15:21,瞎扯 一杆子打翻一船人 举报了,0,0,wb
1531,174,又欠你阿,湖南益阳,118.252.151.40,2018-08-08 10:15:19,举,0,0,wb
1532,174,田田Sama6508104748,江西,117.136.109.20,2018-08-08 10:15:15,打扰了,0,0,wb
1533,174,AlpsPrice,广东广州,120.236.174.159,2018-08-08 10:15:00,原文说得太对了！年轻人除了基本生活用品食物外就不该花钱，把所有钱攒着，啥都不买，看看那些资本主义的公司怎么活。[doge],0,0,wb
1534,174,鱼不知道鱼知不知道,广东,223.104.63.108,2018-08-08 10:14:55,扯淡呢 00后出生就爷爷奶奶外公外婆爸妈 至少三套房了 还差这点？,0,0,wb
1535,174,波哔-,福建南平,121.206.233.110,2018-08-08 10:14:52,哈哈，说的是,0,0,wb
1536,174,下床专治各种歪屁股,福建,220.249.163.94,2018-08-08 10:14:39,[允悲]买不起房还不让我消费其他东西吗,0,0,wb
1537,174,一隅小世界,山东临沂,111.37.21.233,2018-08-08 10:14:33,卧槽！居然家里有房！？[doge],0,0,wb
1538,174,死吧死吧死吧死了,福建厦门,120.36.229.77,2018-08-08 10:14:04,韭菜被割怕了，就不长了。割韭菜的人自己醒醒吧,0,0,wb
1539,174,又fang来了啊chachacha,江苏苏州,223.104.4.243,2018-08-08 10:13:59,不让马儿消费还要马儿生二胎，我可去你的吧,0,0,wb
1540,175,木心随风,山东济南,112.224.20.88,2018-08-08 10:13:48,洋葱新闻的感觉[闭嘴],0,0,wb
1541,175,干完这票就娶你,陕西西安,117.136.86.36,2018-08-08 10:13:40,年轻人是自己愿意这么活着的吗[费解][费解][费解],0,0,wb
1542,175,林汀汀的日常,四川成都,117.136.63.161,2018-08-08 10:13:29,我这儿二十八线没星巴克[允悲],0,0,wb
1543,175,破破叔叔,广东广州,59.42.74.35,2018-08-08 10:12:49,到底是谁带领国家走向危机？这些年“国家”是团结在谁周围的？,0,0,wb
1544,175,一苇zou,湖北武汉,117.151.124.107,2018-08-08 10:12:37,这届韭菜不行,0,0,wb
1545,175,另一个膜法师,上海,180.167.89.238,2018-08-08 10:12:24,今日最好笑的笑话,0,0,wb
1546,175,____湘君,湖南郴州,223.152.12.246,2018-08-08 10:12:04,狗头警告[二哈],0,0,wb
1547,175,蝴蝶的天空之旅,北京,223.104.3.56,2018-08-08 10:11:44,00后竟然不买股票，国家还有希望吗[允悲],0,0,wb
1548,175,你可能认错人,福建福州,117.29.42.145,2018-08-08 10:11:27,@光翟叔 背上一口高压锅,0,0,wb
1549,175,全員惡人兒,北京,58.132.205.207,2018-08-08 10:11:27,我要在后背纹一口大黑锅 以示敬意,1,1,wb
1550,176,月月鸟改用LED灯,广东汕头,223.73.234.214,2018-08-08 10:11:22,是是是，国内经济是你们搞好的，我们都是败家子,0,0,wb
1551,176,沙漏的轻语,江苏南京,222.94.248.103,2018-08-08 10:11:21,不买房不生孩子 快乐就完事了,0,0,wb
1552,176,全員惡人兒,北京,58.132.205.207,2018-08-08 10:11:21,我要在后背纹一个大黑锅 以示敬意,0,0,wb
1553,176,萌小幻,江西南昌,223.104.170.182,2018-08-08 10:11:16,感觉小编要下岗了,0,0,wb
1554,176,马不停蹄nb,浙江,112.17.243.100,2018-08-08 10:11:15,年轻人不容易啊！[笑cry][笑cry][笑cry],0,0,wb
1555,176,李琳格37,陕西西安,123.139.69.19,2018-08-08 10:11:11,说的很对，特别是各种借款平台，让你分期，一分期每期就还的少了，那么也就刺激了客户，这么一点钱自己肯定还得起，结果还了借，借了 还，生生不息啊，悲哀啊[笑cry],0,0,wb
1556,176,美跑子,河北,221.192.180.169,2018-08-08 10:10:41,我始终觉得整体上新一代比旧一代要强，无论是学识水平还是道德水平。,6,6,wb
1557,176,美龟姐,福建,117.136.75.199,2018-08-08 10:10:40,过度经济支出主要还是在房贷吧！,0,0,wb
1558,176,多屁的噻文,广东深圳,113.90.32.10,2018-08-08 10:10:20,说得像是年轻人买得起房一样,0,0,wb
1559,176,你身上的疤蛮酷的,上海,218.81.107.114,2018-08-08 10:09:48,房贷怎么说，那中国贷款买房的人基本都是丢脸的吗？,0,0,wb
1560,177,酷帅狂霸拽的圆子酱,江苏南京,117.89.227.78,2018-08-08 10:09:48,说的房价物价是年轻人炒出来的一样……呵呵,0,0,wb
1561,177,MERIDIANS-,重庆,113.249.252.25,2018-08-08 10:09:39,有毛病莫不是,0,0,wb
1562,177,飞檐走壁回旋踢,云南昆明,112.112.183.61,2018-08-08 10:09:29,感觉最讽刺的是文章下方的广告位大大写着“输入你的手机号，试试能借多少钱”。,1,1,wb
1563,177,阿良良木漾,广东汕头,223.73.233.227,2018-08-08 10:09:17,我们来谈谈养老金吧,0,0,wb
1564,177,Jozir,辽宁沈阳,117.136.5.138,2018-08-08 10:09:12,这好像就是   孩子必须按照父母规定的活法，一旦哪一点做的不对，父母就生气了,0,0,wb
1565,177,川上富江丿,内蒙古呼和浩特,111.127.248.163,2018-08-08 10:09:03,没拍过,0,0,wb
1566,177,会有银桑替窝爱你,吉林通化,58.245.214.210,2018-08-08 10:08:58,@会有十四替窝爱你 what？[费解][费解][费解],0,0,wb
1567,177,第三世,山东淄博,60.215.249.126,2018-08-08 10:08:58,年轻人做的一切都是风气导向的。而且最终都会变成合理的行为，年轻人也会上位的。,0,0,wb
1568,177,SETSUNAcatheter,福建福州,110.125.168.140,2018-08-08 10:08:53,金融时报只是进行数据报道，微博标题括号里的结论原文里有提到过一个字？看清楚再来乱讲,0,0,wb
1569,177,六六六六六绵羊,浙江,112.17.235.93,2018-08-08 10:08:21,不得不说，这是一篇绝对垃圾文,0,0,wb
1570,178,大不大-大,浙江杭州,115.196.108.37,2018-08-08 10:08:21,怎么忽然对小年轻动手了？,0,0,wb
1571,178,白天高尔夫晚上麻将,重庆,113.249.197.195,2018-08-08 10:08:05,鼓励消费又是咋回事呢？,0,0,wb
1572,178,chanchan610,北京,183.172.184.247,2018-08-08 10:08:05,90后在这种声音中长大的，真的习惯了,0,0,wb
1573,178,张个灯结彩,内蒙古呼和浩特,36.102.222.239,2018-08-08 10:07:54,咚咚咚 查水表,0,0,wb
1574,178,蔡凡朔,广东东莞,223.74.173.196,2018-08-08 10:07:18,人在家中宅，锅从天上来,0,0,wb
1575,178,小小黑也要做声优,广东广州,112.96.112.87,2018-08-08 10:07:17,呵呵，年轻人带领国家走向危机？？怎么不见他们老不死出来拯救世界啊,0,0,wb
1576,178,00REDRUM00,广东汕头,223.104.64.67,2018-08-08 10:07:07,那你们下一步准备禁智能手机？星巴克？大牌衣服？[二哈][二哈][二哈][摊手][摊手][摊手]🙃🙃🙃[并不简单][并不简单][并不简单],0,0,wb
1577,178,小媛酱Joyce,内蒙古呼和浩特,220.195.67.103,2018-08-08 10:07:03,可要点脸吧,0,0,wb
1578,178,_糕糕熊_,吉林,139.214.244.240,2018-08-08 10:06:54,谁还去星巴克自拍啊[汗]你是城乡结合部来的么,0,0,wb
1579,178,半孬孩子,云南昭通,61.166.56.108,2018-08-08 10:06:41,键盘侠战斗力更强,0,0,wb
1580,179,郭小黑火力全开,广东深圳,113.118.234.25,2018-08-08 10:06:39,年轻人是本泽马吗？人在家里坐锅从中央来,0,0,wb
1581,179,秋风拂过81630,陕西宝鸡,124.116.240.73,2018-08-08 10:06:36,把两者的关系搞反了！,0,0,wb
1582,179,为什么不能用这个id,辽宁阜新,175.150.21.180,2018-08-08 10:06:02,笑死，手机坏了不买新的难道给自己装天线啊？房子买不起还不许买件衣服买杯咖啡了呗,0,0,wb
1583,179,久经考验的无产阶级96,福建,223.104.6.80,2018-08-08 10:05:46,所以究竟是新浪美股写的，还是俄罗斯卫星网写的，还是英国《金融时报》写的，还是中国国际金融股份有限公司写的？[费解],0,0,wb
1584,179,今天也要爱鸭鸭呀,江苏徐州,49.90.140.175,2018-08-08 10:05:43,虽然没拍过。。。但是因为不加糖的咖啡减肥，我还是会买[允悲],0,0,wb
1585,179,Coast33333,海南海口,112.67.85.198,2018-08-08 10:05:27,人民群众是历史的创造者[思考],0,0,wb
1586,179,前之海,北京海淀,118.207.42.228,2018-08-08 10:05:23,那点钱又不够买房，只能玩玩乐乐。,0,0,wb
1587,179,西河老虎,北京,220.181.102.176,2018-08-08 10:05:12,想买房贷款都贷不起[doge],0,0,wb
1588,179,糖分君tfj,江西南昌,182.96.233.108,2018-08-08 10:04:56,现在的年轻人还在读书或者刚参加工作啊，你张口就要人家买房还怪人家预支消费[费解]这是新形式的95后00后鄙视链吗？,0,0,wb
1589,179,六六六六六绵羊,浙江,112.17.235.93,2018-08-08 10:04:50,真的辣鸡文,0,0,wb
1590,180,预见pearl遇见,重庆,222.182.150.202,2018-08-08 10:04:43,信贷是社会经济发展的重要动力，这个小编能不能有点经济学常识,0,0,wb
1591,180,继博51,江苏南通,117.136.67.139,2018-08-08 10:04:29,消费信贷误国误民。,0,0,wb
1592,180,cw爱吃糯米团子,辽宁沈阳,223.104.235.103,2018-08-08 10:04:28,买不起房子还不让我喝星巴克了吗[doge][doge],0,0,wb
1593,180,羽山F,河南新乡,223.91.225.163,2018-08-08 10:04:21,哈哈哈感觉从小到大的新闻是骂完80后骂90后，然后00后然后反正就是年轻人的错。。。。。,0,0,wb
1594,180,吾蘇陆,江苏苏州,121.238.170.47,2018-08-08 10:04:20,我是来看评论的,0,0,wb
1595,180,丁丁就是丁丁的丁,重庆,222.180.6.46,2018-08-08 10:04:18,每一代人年轻的时候都被扣过“烂掉的一代”这口大锅。,0,0,wb
1596,180,missmama,湖北武汉,119.98.155.221,2018-08-08 10:03:52,哈哈哈,0,0,wb
1597,180,钧大吃一口我的屁,广西玉林,113.16.16.133,2018-08-08 10:03:50,没用数据说话，全在用刻板印象说话，年轻有为的人多的是，享乐也不是错反而推动发展，这你咋不说呢，批判性思维哪去了，这年头写文章的脑子里都装的些啥破玩意。,0,0,wb
1598,180,大兽仔,安徽合肥,117.136.101.230,2018-08-08 10:03:48,借钱买房，还的起吗[微笑][微笑],0,0,wb
1599,180,我就是名字特别长,陕西铜川,219.144.45.29,2018-08-08 10:03:48,@懒得_甜美 哈哈哈哈哈哈哈哈 我这么穷的消息一定是你透露的,0,0,wb
1600,182,ZYF-人艰必拆,北京,106.38.122.34,2018-08-08 10:02:27,写这个的人怕是全款买房吧,0,0,wb
1601,182,JulyLul,河南郑州,223.88.20.30,2018-08-08 10:02:25,去过，但不拍照,0,0,wb
1602,182,Faye_Valentine-,浙江金华,125.113.112.121,2018-08-08 10:02:25,反了吧 谁带谁走向危机哦,0,0,wb
1603,182,首都同在蒋中正,河南,223.104.106.151,2018-08-08 10:02:19,这不是毛子写的稿子吗[允悲]，哪有什么90后，都是毛子闹得,0,0,wb
1604,182,猫-anger,浙江金华,111.2.100.218,2018-08-08 10:02:12,不是他的错是韭菜的错？,0,0,wb
1605,182,大水壶底的小水怪,北京,182.50.124.188,2018-08-08 10:02:11,人在家中坐，锅从天上来……垮掉的80后……,0,0,wb
1606,182,青与辞,江苏南通,49.67.216.253,2018-08-08 10:02:10,你让国家把房价弄低，我保证没人借债。,0,0,wb
1607,182,青青子衿DK悠悠我心,内蒙古包头,120.193.196.109,2018-08-08 10:02:08,黑锅没地方扣了，这就是变着法着问年轻人干嘛不像60年代人生活呀？吃糠咽菜最好[摊手][摊手][摊手],0,0,wb
1608,182,个个与,湖北武汉,171.82.3.36,2018-08-08 10:02:07,@MatioNino  已经轮到00后背锅了吗[二哈]我不想买房不想生小孩 只想走遍全世界,0,0,wb
1609,182,蓝酶酸酸,浙江杭州,115.193.211.154,2018-08-08 10:02:06,年轻人能力以外资本为零啊,0,0,wb
1610,183,小小骚儿酱,安徽淮北,183.167.56.1,2018-08-08 10:01:54,非常正确，就是你这种媒体正带领国家走向危机,0,0,pc
1611,183,白熊阿土,内蒙古包头,121.56.62.82,2018-08-08 10:01:29,等下，中国人？？？在一帮发达国家和金砖国家里，中国好像是贷款最晚发展起来的吧,0,0,wb
1612,183,一直爱大丑男的豆豆子,浙江台州,115.231.148.169,2018-08-08 10:01:22,越来越不要脸了哦[二哈],0,0,wb
1613,183,额温低开,浙江绍兴,183.145.167.116,2018-08-08 10:01:21,谢谢婶的关心，就拍了杯子没自拍，人丑,0,0,wb
1614,183,brad_stevens,北京,223.71.139.17,2018-08-08 10:01:18,哈哈哈哈,0,0,wb
1615,183,诸星-孤星,北京,117.136.0.230,2018-08-08 10:01:10,巨冤，我连花呗都没开通，一分钱负债都没有[允悲],0,0,wb
1616,183,DVA怼你哦,北京,221.219.136.157,2018-08-08 10:01:02,能带领国家走向毁灭的只有那一个人吧[并不简单],0,0,wb
1617,183,神無月的歩如帰,北京,61.148.69.62,2018-08-08 10:01:00,就他妈一句话：勤勤恳恳工作的本地人，也他妈照样买不起房！！！买不起房，还不能自己买点开心了？！,0,0,wb
1618,183,做模型的刘师傅,广东,117.136.79.80,2018-08-08 10:00:53,去星巴克的年轻人都几个正经喝咖啡的，喝的都是和珍珠奶茶一个档次的东西,0,0,wb
1619,183,犇SL馫,四川成都,117.136.63.31,2018-08-08 10:00:49,🙋🙋🙋🙋🙋,0,0,wb
1620,184,混血鵝妹子嚶,山东济宁,27.198.102.72,2018-08-08 10:00:42,看到还有没去过的 我真的哭了 找到组织 我还以为只有我不敢进去呢（其实也不爱喝咖啡（其实还是穷））,0,0,wb
1621,184,不筽,甘肃武威,117.157.56.117,2018-08-08 10:00:30,对不起，不生孩子不结婚不买房，你他妈爱谁谁[微笑],0,0,wb
1622,184,雾缠Zephyrus,河南郑州,123.14.144.17,2018-08-08 10:00:27,你说是那就是吧,0,0,wb
1623,184,十八扯淡,浙江宁波,220.188.177.232,2018-08-08 10:00:26,我！没喝过！好喝吗？,0,0,wb
1624,184,HEPHAISTION-,福建泉州,125.78.99.37,2018-08-08 10:00:22,服了 倒打一耙,0,0,wb
1625,184,阿强Z1993,北京,114.242.248.148,2018-08-08 10:00:22,感觉随时有失业的危险,0,0,wb
1626,184,王正正也有人用,河南郑州,106.34.159.178,2018-08-08 10:00:19,在另一个世界里，也许还有年轻人消费过于保守，不愿借贷，不支撑消费和金融市场的言论[二哈],0,0,wb
1627,184,哥么有昵称,上海,180.162.194.29,2018-08-08 10:00:13,明明是小学生带大家进入了危机！,0,0,wb
