,ip,agree,nick,content,usertype,time,page,area
1533,125.71.210.89,0,天上云汐,想当年和“中日小学生夏令营”的谣言一起盛行的就是传说中的“中美两国老太太买房”了，这不都是你们这群掌握话语权的“大人们”谆谆教诲的吗？要学人美国老太太开心借贷住大房子一辈子临死才还完钱，千万别学中国老太太存一辈子钱到了没住几天就死了吗？等我们长大了实践了，又把锅砸给我们了？[二哈],wb,2018-08-08 10:16:21,173,四川成都
1534,180.149.134.10,0,北京技广达,问问那些有债务，有几个最大的债务不是房贷？,wb,2018-08-08 10:16:20,173,北京
1535,124.152.206.176,0,怒吼的黄金狮子,啥锅都甩给房子么[摊手]从校园贷和裸贷就能看出来消费理念不同而已。,wb,2018-08-08 10:16:02,173,甘肃兰州
1536,140.243.242.93,0,林云婷-,人在家中宅 锅从天上砸破屋顶来[二哈],wb,2018-08-08 10:16:00,173,福建福州
1537,121.235.152.169,0,开飞机的Jerry,国外的星巴克多少钱一杯了解一下，国外普通城市的房价物价了解一下。,wb,2018-08-08 10:15:52,173,江苏无锡
1538,101.247.251.179,0,嘿嘿呵呵哈哈丿,人在家中宅，锅从天上来。,wb,2018-08-08 10:15:45,173,广东东莞
1539,10.75.12.156,0,Ling_Qi,@新浪财经 一本正经放屁,wb,2018-08-08 10:15:21,173,北京海淀
1540,223.104.214.63,0,Kotorizxx,瞎扯 一杆子打翻一船人 举报了,wb,2018-08-08 10:15:21,174,四川
1541,118.252.151.40,0,又欠你阿,举,wb,2018-08-08 10:15:19,174,湖南益阳
1542,117.136.109.20,0,田田Sama6508104748,打扰了,wb,2018-08-08 10:15:15,174,江西
1543,120.236.174.159,0,AlpsPrice,原文说得太对了！年轻人除了基本生活用品食物外就不该花钱，把所有钱攒着，啥都不买，看看那些资本主义的公司怎么活。[doge],wb,2018-08-08 10:15:00,174,广东广州
1544,223.104.63.108,0,鱼不知道鱼知不知道,扯淡呢 00后出生就爷爷奶奶外公外婆爸妈 至少三套房了 还差这点？,wb,2018-08-08 10:14:55,174,广东
1545,121.206.233.110,0,波哔-,哈哈，说的是,wb,2018-08-08 10:14:52,174,福建南平
1546,220.249.163.94,0,下床专治各种歪屁股,[允悲]买不起房还不让我消费其他东西吗,wb,2018-08-08 10:14:39,174,福建
1547,111.37.21.233,0,一隅小世界,卧槽！居然家里有房！？[doge],wb,2018-08-08 10:14:33,174,山东临沂
1548,120.36.229.77,0,死吧死吧死吧死了,韭菜被割怕了，就不长了。割韭菜的人自己醒醒吧,wb,2018-08-08 10:14:04,174,福建厦门
1549,223.104.4.243,0,又fang来了啊chachacha,不让马儿消费还要马儿生二胎，我可去你的吧,wb,2018-08-08 10:13:59,174,江苏苏州
1550,112.224.20.88,0,木心随风,洋葱新闻的感觉[闭嘴],wb,2018-08-08 10:13:48,175,山东济南
1551,117.136.86.36,0,干完这票就娶你,年轻人是自己愿意这么活着的吗[费解][费解][费解],wb,2018-08-08 10:13:40,175,陕西西安
1552,117.136.63.161,0,林汀汀的日常,我这儿二十八线没星巴克[允悲],wb,2018-08-08 10:13:29,175,四川成都
1553,59.42.74.35,0,破破叔叔,到底是谁带领国家走向危机？这些年“国家”是团结在谁周围的？,wb,2018-08-08 10:12:49,175,广东广州
1554,117.151.124.107,0,一苇zou,这届韭菜不行,wb,2018-08-08 10:12:37,175,湖北武汉
1555,180.167.89.238,0,另一个膜法师,今日最好笑的笑话,wb,2018-08-08 10:12:24,175,上海
1556,223.152.12.246,0,____湘君,狗头警告[二哈],wb,2018-08-08 10:12:04,175,湖南郴州
1557,223.104.3.56,0,蝴蝶的天空之旅,00后竟然不买股票，国家还有希望吗[允悲],wb,2018-08-08 10:11:44,175,北京
1558,58.132.205.207,1,全員惡人兒,我要在后背纹一口大黑锅 以示敬意,wb,2018-08-08 10:11:27,175,北京
1559,117.29.42.145,0,你可能认错人,@光翟叔 背上一口高压锅,wb,2018-08-08 10:11:27,175,福建福州
1560,223.73.234.214,0,月月鸟改用LED灯,是是是，国内经济是你们搞好的，我们都是败家子,wb,2018-08-08 10:11:22,176,广东汕头
1561,222.94.248.103,0,沙漏的轻语,不买房不生孩子 快乐就完事了,wb,2018-08-08 10:11:21,176,江苏南京
1562,58.132.205.207,0,全員惡人兒,我要在后背纹一个大黑锅 以示敬意,wb,2018-08-08 10:11:21,176,北京
1563,223.104.170.182,0,萌小幻,感觉小编要下岗了,wb,2018-08-08 10:11:16,176,江西南昌
1564,112.17.243.100,0,马不停蹄nb,年轻人不容易啊！[笑cry][笑cry][笑cry],wb,2018-08-08 10:11:15,176,浙江
1565,123.139.69.19,0,李琳格37,说的很对，特别是各种借款平台，让你分期，一分期每期就还的少了，那么也就刺激了客户，这么一点钱自己肯定还得起，结果还了借，借了 还，生生不息啊，悲哀啊[笑cry],wb,2018-08-08 10:11:11,176,陕西西安
1566,221.192.180.169,6,美跑子,我始终觉得整体上新一代比旧一代要强，无论是学识水平还是道德水平。,wb,2018-08-08 10:10:41,176,河北
1567,117.136.75.199,0,美龟姐,过度经济支出主要还是在房贷吧！,wb,2018-08-08 10:10:40,176,福建
1568,113.90.32.10,0,多屁的噻文,说得像是年轻人买得起房一样,wb,2018-08-08 10:10:20,176,广东深圳
1569,218.81.107.114,0,你身上的疤蛮酷的,房贷怎么说，那中国贷款买房的人基本都是丢脸的吗？,wb,2018-08-08 10:09:48,176,上海
1570,117.89.227.78,0,酷帅狂霸拽的圆子酱,说的房价物价是年轻人炒出来的一样……呵呵,wb,2018-08-08 10:09:48,177,江苏南京
1571,113.249.252.25,0,MERIDIANS-,有毛病莫不是,wb,2018-08-08 10:09:39,177,重庆
1572,112.112.183.61,1,飞檐走壁回旋踢,感觉最讽刺的是文章下方的广告位大大写着“输入你的手机号，试试能借多少钱”。,wb,2018-08-08 10:09:29,177,云南昆明
1573,223.73.233.227,0,阿良良木漾,我们来谈谈养老金吧,wb,2018-08-08 10:09:17,177,广东汕头
1574,117.136.5.138,0,Jozir,这好像就是   孩子必须按照父母规定的活法，一旦哪一点做的不对，父母就生气了,wb,2018-08-08 10:09:12,177,辽宁沈阳
1575,111.127.248.163,0,川上富江丿,没拍过,wb,2018-08-08 10:09:03,177,内蒙古呼和浩特
1576,58.245.214.210,0,会有银桑替窝爱你,@会有十四替窝爱你 what？[费解][费解][费解],wb,2018-08-08 10:08:58,177,吉林通化
1577,60.215.249.126,0,第三世,年轻人做的一切都是风气导向的。而且最终都会变成合理的行为，年轻人也会上位的。,wb,2018-08-08 10:08:58,177,山东淄博
1578,110.125.168.140,0,SETSUNAcatheter,金融时报只是进行数据报道，微博标题括号里的结论原文里有提到过一个字？看清楚再来乱讲,wb,2018-08-08 10:08:53,177,福建福州
1579,112.17.235.93,0,六六六六六绵羊,不得不说，这是一篇绝对垃圾文,wb,2018-08-08 10:08:21,177,浙江
1580,115.196.108.37,0,大不大-大,怎么忽然对小年轻动手了？,wb,2018-08-08 10:08:21,178,浙江杭州
1581,113.249.197.195,0,白天高尔夫晚上麻将,鼓励消费又是咋回事呢？,wb,2018-08-08 10:08:05,178,重庆
1582,183.172.184.247,0,chanchan610,90后在这种声音中长大的，真的习惯了,wb,2018-08-08 10:08:05,178,北京
1583,36.102.222.239,0,张个灯结彩,咚咚咚 查水表,wb,2018-08-08 10:07:54,178,内蒙古呼和浩特
1584,223.74.173.196,0,蔡凡朔,人在家中宅，锅从天上来,wb,2018-08-08 10:07:18,178,广东东莞
1585,112.96.112.87,0,小小黑也要做声优,呵呵，年轻人带领国家走向危机？？怎么不见他们老不死出来拯救世界啊,wb,2018-08-08 10:07:17,178,广东广州
1586,223.104.64.67,0,00REDRUM00,那你们下一步准备禁智能手机？星巴克？大牌衣服？[二哈][二哈][二哈][摊手][摊手][摊手]🙃🙃🙃[并不简单][并不简单][并不简单],wb,2018-08-08 10:07:07,178,广东汕头
1587,220.195.67.103,0,小媛酱Joyce,可要点脸吧,wb,2018-08-08 10:07:03,178,内蒙古呼和浩特
1588,139.214.244.240,0,_糕糕熊_,谁还去星巴克自拍啊[汗]你是城乡结合部来的么,wb,2018-08-08 10:06:54,178,吉林
1589,61.166.56.108,0,半孬孩子,键盘侠战斗力更强,wb,2018-08-08 10:06:41,178,云南昭通
1590,113.118.234.25,0,郭小黑火力全开,年轻人是本泽马吗？人在家里坐锅从中央来,wb,2018-08-08 10:06:39,179,广东深圳
1591,124.116.240.73,0,秋风拂过81630,把两者的关系搞反了！,wb,2018-08-08 10:06:36,179,陕西宝鸡
1592,175.150.21.180,0,为什么不能用这个id,笑死，手机坏了不买新的难道给自己装天线啊？房子买不起还不许买件衣服买杯咖啡了呗,wb,2018-08-08 10:06:02,179,辽宁阜新
1593,223.104.6.80,0,久经考验的无产阶级96,所以究竟是新浪美股写的，还是俄罗斯卫星网写的，还是英国《金融时报》写的，还是中国国际金融股份有限公司写的？[费解],wb,2018-08-08 10:05:46,179,福建
1594,49.90.140.175,0,今天也要爱鸭鸭呀,虽然没拍过。。。但是因为不加糖的咖啡减肥，我还是会买[允悲],wb,2018-08-08 10:05:43,179,江苏徐州
1595,112.67.85.198,0,Coast33333,人民群众是历史的创造者[思考],wb,2018-08-08 10:05:27,179,海南海口
1596,118.207.42.228,0,前之海,那点钱又不够买房，只能玩玩乐乐。,wb,2018-08-08 10:05:23,179,北京海淀
1597,220.181.102.176,0,西河老虎,想买房贷款都贷不起[doge],wb,2018-08-08 10:05:12,179,北京
1598,182.96.233.108,0,糖分君tfj,现在的年轻人还在读书或者刚参加工作啊，你张口就要人家买房还怪人家预支消费[费解]这是新形式的95后00后鄙视链吗？,wb,2018-08-08 10:04:56,179,江西南昌
1599,112.17.235.93,0,六六六六六绵羊,真的辣鸡文,wb,2018-08-08 10:04:50,179,浙江
1600,222.182.150.202,0,预见pearl遇见,信贷是社会经济发展的重要动力，这个小编能不能有点经济学常识,wb,2018-08-08 10:04:43,180,重庆
1601,117.136.67.139,0,继博51,消费信贷误国误民。,wb,2018-08-08 10:04:29,180,江苏南通
1602,223.104.235.103,0,cw爱吃糯米团子,买不起房子还不让我喝星巴克了吗[doge][doge],wb,2018-08-08 10:04:28,180,辽宁沈阳
1603,223.91.225.163,0,羽山F,哈哈哈感觉从小到大的新闻是骂完80后骂90后，然后00后然后反正就是年轻人的错。。。。。,wb,2018-08-08 10:04:21,180,河南新乡
1604,121.238.170.47,0,吾蘇陆,我是来看评论的,wb,2018-08-08 10:04:20,180,江苏苏州
1605,222.180.6.46,0,丁丁就是丁丁的丁,每一代人年轻的时候都被扣过“烂掉的一代”这口大锅。,wb,2018-08-08 10:04:18,180,重庆
1606,119.98.155.221,0,missmama,哈哈哈,wb,2018-08-08 10:03:52,180,湖北武汉
1607,113.16.16.133,0,钧大吃一口我的屁,没用数据说话，全在用刻板印象说话，年轻有为的人多的是，享乐也不是错反而推动发展，这你咋不说呢，批判性思维哪去了，这年头写文章的脑子里都装的些啥破玩意。,wb,2018-08-08 10:03:50,180,广西玉林
1608,117.136.101.230,0,大兽仔,借钱买房，还的起吗[微笑][微笑],wb,2018-08-08 10:03:48,180,安徽合肥
1609,219.144.45.29,0,我就是名字特别长,@懒得_甜美 哈哈哈哈哈哈哈哈 我这么穷的消息一定是你透露的,wb,2018-08-08 10:03:48,180,陕西铜川
1610,106.38.122.34,0,ZYF-人艰必拆,写这个的人怕是全款买房吧,wb,2018-08-08 10:02:27,182,北京
1611,223.88.20.30,0,JulyLul,去过，但不拍照,wb,2018-08-08 10:02:25,182,河南郑州
1612,125.113.112.121,0,Faye_Valentine-,反了吧 谁带谁走向危机哦,wb,2018-08-08 10:02:25,182,浙江金华
1613,223.104.106.151,0,首都同在蒋中正,这不是毛子写的稿子吗[允悲]，哪有什么90后，都是毛子闹得,wb,2018-08-08 10:02:19,182,河南
1614,111.2.100.218,0,猫-anger,不是他的错是韭菜的错？,wb,2018-08-08 10:02:12,182,浙江金华
1615,182.50.124.188,0,大水壶底的小水怪,人在家中坐，锅从天上来……垮掉的80后……,wb,2018-08-08 10:02:11,182,北京
1616,49.67.216.253,0,青与辞,你让国家把房价弄低，我保证没人借债。,wb,2018-08-08 10:02:10,182,江苏南通
1617,120.193.196.109,0,青青子衿DK悠悠我心,黑锅没地方扣了，这就是变着法着问年轻人干嘛不像60年代人生活呀？吃糠咽菜最好[摊手][摊手][摊手],wb,2018-08-08 10:02:08,182,内蒙古包头
1618,171.82.3.36,0,个个与,@MatioNino  已经轮到00后背锅了吗[二哈]我不想买房不想生小孩 只想走遍全世界,wb,2018-08-08 10:02:07,182,湖北武汉
1619,115.193.211.154,0,蓝酶酸酸,年轻人能力以外资本为零啊,wb,2018-08-08 10:02:06,182,浙江杭州
1620,183.167.56.1,0,小小骚儿酱,非常正确，就是你这种媒体正带领国家走向危机,pc,2018-08-08 10:01:54,183,安徽淮北
1621,121.56.62.82,0,白熊阿土,等下，中国人？？？在一帮发达国家和金砖国家里，中国好像是贷款最晚发展起来的吧,wb,2018-08-08 10:01:29,183,内蒙古包头
1622,115.231.148.169,0,一直爱大丑男的豆豆子,越来越不要脸了哦[二哈],wb,2018-08-08 10:01:22,183,浙江台州
1623,183.145.167.116,0,额温低开,谢谢婶的关心，就拍了杯子没自拍，人丑,wb,2018-08-08 10:01:21,183,浙江绍兴
1624,223.71.139.17,0,brad_stevens,哈哈哈哈,wb,2018-08-08 10:01:18,183,北京
1625,117.136.0.230,0,诸星-孤星,巨冤，我连花呗都没开通，一分钱负债都没有[允悲],wb,2018-08-08 10:01:10,183,北京
1626,221.219.136.157,0,DVA怼你哦,能带领国家走向毁灭的只有那一个人吧[并不简单],wb,2018-08-08 10:01:02,183,北京
1627,61.148.69.62,0,神無月的歩如帰,就他妈一句话：勤勤恳恳工作的本地人，也他妈照样买不起房！！！买不起房，还不能自己买点开心了？！,wb,2018-08-08 10:01:00,183,北京
1628,117.136.79.80,0,做模型的刘师傅,去星巴克的年轻人都几个正经喝咖啡的，喝的都是和珍珠奶茶一个档次的东西,wb,2018-08-08 10:00:53,183,广东
1629,117.136.63.31,0,犇SL馫,🙋🙋🙋🙋🙋,wb,2018-08-08 10:00:49,183,四川成都
1630,27.198.102.72,0,混血鵝妹子嚶,看到还有没去过的 我真的哭了 找到组织 我还以为只有我不敢进去呢（其实也不爱喝咖啡（其实还是穷））,wb,2018-08-08 10:00:42,184,山东济宁
1631,117.157.56.117,0,不筽,对不起，不生孩子不结婚不买房，你他妈爱谁谁[微笑],wb,2018-08-08 10:00:30,184,甘肃武威
1632,123.14.144.17,0,雾缠Zephyrus,你说是那就是吧,wb,2018-08-08 10:00:27,184,河南郑州
1633,220.188.177.232,0,十八扯淡,我！没喝过！好喝吗？,wb,2018-08-08 10:00:26,184,浙江宁波
1634,125.78.99.37,0,HEPHAISTION-,服了 倒打一耙,wb,2018-08-08 10:00:22,184,福建泉州
1635,114.242.248.148,0,阿强Z1993,感觉随时有失业的危险,wb,2018-08-08 10:00:22,184,北京
1636,106.34.159.178,0,王正正也有人用,在另一个世界里，也许还有年轻人消费过于保守，不愿借贷，不支撑消费和金融市场的言论[二哈],wb,2018-08-08 10:00:19,184,河南郑州
1637,180.162.194.29,0,哥么有昵称,明明是小学生带大家进入了危机！,wb,2018-08-08 10:00:13,184,上海
1638,117.136.93.232,49,Jeremy_yeung,一年365天，天天喝30一杯的星巴克喝十年，也就十万，北上广一件厕所都买不了吧,wb,2018-08-08 10:00:08,184,山东济南
1639,223.104.25.226,0,某芮已经没钱喝奶了,我也没去过……,wb,2018-08-08 09:59:43,184,重庆
1640,117.136.57.193,0,传说中能给人带来好运的义哥,哈哈哈哈我笑了,wb,2018-08-08 09:59:42,185,黑龙江
1641,39.191.216.195,0,你若一阵风恍惚,感觉拥有了一种深不可测的力量呢,wb,2018-08-08 09:59:14,185,浙江丽水
1642,117.136.38.44,0,yammayshow,经济学有这样的说法:花自己的钱办自己的事，最为经济；花自己的钱给别人办事，最有效率；花别人的钱为自己办事，最为浪费；花别人的钱为别人办事，最不负责任。,wb,2018-08-08 09:59:08,185,北京
1643,124.64.17.239,0,TheRobin,[费解]让消费升级的是你，让不要消费的还是你，到底闹哪样？,wb,2018-08-08 09:59:05,185,北京
1644,222.240.40.107,0,CHARMS骑遇,为什么这种锅要年轻人来背？,wb,2018-08-08 09:58:42,185,湖南长沙
1645,113.57.244.203,0,Felix1973,不结婚不生孩子不买房肯定是危机了，年轻人不甘于老实上班要做斜杠青年，社会能好吗,wb,2018-08-08 09:58:23,185,湖北武汉
1646,182.200.10.72,0,糖糖糖不想总长胖,？？？我还得起啊,wb,2018-08-08 09:58:08,185,辽宁沈阳
1647,180.124.188.113,0,走过小西北003,赞成甩锅+1,wb,2018-08-08 09:58:01,185,江苏徐州
1648,112.97.208.236,0,刚刚丶注册6297838004,我是谁，我在哪，我后面为什么有个锅？,wb,2018-08-08 09:57:35,185,广东东莞
1649,106.112.59.83,2,只是一团乱码,为了避免下一代带领国家走向更大的危机，我建议我们年轻人不结婚不生孩子不买房[微笑],wb,2018-08-08 09:57:33,185,河北承德
1650,116.252.9.43,0,11vivian,太不像话了，就知道吃喝玩乐，也不买个房子，不买房子让政府很意外！,wb,2018-08-08 09:57:30,186,广西崇左
1651,180.124.188.113,0,走过小西北003,赞成帅锅+1,wb,2018-08-08 09:57:29,186,江苏徐州
1652,180.169.100.74,0,焦虑中的璎珞,……我想知道这个报道是哪个老年人写的……,wb,2018-08-08 09:57:25,186,上海
1653,120.17.125.210,0,Leeyaxin,哎,wb,2018-08-08 09:57:24,186,澳大利亚
1654,110.52.216.175,0,ZIONTIC,[微笑]90后出生的独生子女就是原罪,wb,2018-08-08 09:56:45,186,湖南长沙
